,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
This Delicate Place (Scaled Down Version),0.597,0.0262,7,-25.639,1,0.0518,0.982,0.872,0.101,0.206,120.291,audio_features,51sciSNx3f1TEXcAmL06j9,spotify:track:51sciSNx3f1TEXcAmL06j9,https://api.spotify.com/v1/tracks/51sciSNx3f1TEXcAmL06j9,https://api.spotify.com/v1/audio-analysis/51sciSNx3f1TEXcAmL06j9,160949,3
Lying Together - Interlude,0.54,0.173,8,-12.854,0,0.0498,0.973,0.559,0.171,0.29,101.63,audio_features,0l11X0LjNaMJnYahwcR7l1,spotify:track:0l11X0LjNaMJnYahwcR7l1,https://api.spotify.com/v1/tracks/0l11X0LjNaMJnYahwcR7l1,https://api.spotify.com/v1/audio-analysis/0l11X0LjNaMJnYahwcR7l1,89308,4
Voy a Olvidarte,0.456,0.633,1,-4.332,1,0.0302,0.392,0,0.158,0.25,160.022,audio_features,6UwB2R8I5LoUmmYc0mphdl,spotify:track:6UwB2R8I5LoUmmYc0mphdl,https://api.spotify.com/v1/tracks/6UwB2R8I5LoUmmYc0mphdl,https://api.spotify.com/v1/audio-analysis/6UwB2R8I5LoUmmYc0mphdl,199920,3
La Sin Nombre - Radio Edit,0.732,0.702,1,-6.106,1,0.123,0.0914,0,0.0805,0.701,98.086,audio_features,5dS69rBKB40YjznZE9E2U6,spotify:track:5dS69rBKB40YjznZE9E2U6,https://api.spotify.com/v1/tracks/5dS69rBKB40YjznZE9E2U6,https://api.spotify.com/v1/audio-analysis/5dS69rBKB40YjznZE9E2U6,171500,4
La Flor,0.672,0.651,10,-7.573,1,0.0461,0.234,0.000515,0.936,0.532,149.062,audio_features,2x9kIjm8AejYJCunY9yKOA,spotify:track:2x9kIjm8AejYJCunY9yKOA,https://api.spotify.com/v1/tracks/2x9kIjm8AejYJCunY9yKOA,https://api.spotify.com/v1/audio-analysis/2x9kIjm8AejYJCunY9yKOA,314773,4
Our Secret Universe,0.171,0.085,0,-22.985,1,0.034,0.686,0.923,0.303,0.0714,60.123,audio_features,7smnas9qQmvVSiGID6ZNRt,spotify:track:7smnas9qQmvVSiGID6ZNRt,https://api.spotify.com/v1/tracks/7smnas9qQmvVSiGID6ZNRt,https://api.spotify.com/v1/audio-analysis/7smnas9qQmvVSiGID6ZNRt,142500,4
Haruka Kanata (Naruto),0.395,0.943,8,-4.332,1,0.121,0.00552,5.36e-06,0.331,0.434,174.916,audio_features,19UnoF82pQFommhLr8N2JO,spotify:track:19UnoF82pQFommhLr8N2JO,https://api.spotify.com/v1/tracks/19UnoF82pQFommhLr8N2JO,https://api.spotify.com/v1/audio-analysis/19UnoF82pQFommhLr8N2JO,84657,4
path of the wind,0.721,0.808,11,-9.615,0,0.0341,0.595,0.796,0.0974,0.564,89.977,audio_features,0ovVhnQz8l1HfVl94qxtuC,spotify:track:0ovVhnQz8l1HfVl94qxtuC,https://api.spotify.com/v1/tracks/0ovVhnQz8l1HfVl94qxtuC,https://api.spotify.com/v1/audio-analysis/0ovVhnQz8l1HfVl94qxtuC,215066,4
1996,0.631,0.565,11,-6.56,0,0.0661,0.0169,0.0921,0.543,0.719,187.996,audio_features,1jTx0HJI6hPexjNKAQa8jB,spotify:track:1jTx0HJI6hPexjNKAQa8jB,https://api.spotify.com/v1/tracks/1jTx0HJI6hPexjNKAQa8jB,https://api.spotify.com/v1/audio-analysis/1jTx0HJI6hPexjNKAQa8jB,186680,4
Good Morning,0.48,0.631,7,-5.488,1,0.116,0.0791,0.000105,0.149,0.515,84.164,audio_features,5CaXxLM568tBh1PwhXdciZ,spotify:track:5CaXxLM568tBh1PwhXdciZ,https://api.spotify.com/v1/tracks/5CaXxLM568tBh1PwhXdciZ,https://api.spotify.com/v1/audio-analysis/5CaXxLM568tBh1PwhXdciZ,195093,4
Luminescence,0.774,0.35,2,-11.697,1,0.132,0.859,0.934,0.108,0.688,78.021,audio_features,25HLBWR3qPq4OQapA7xPXs,spotify:track:25HLBWR3qPq4OQapA7xPXs,https://api.spotify.com/v1/tracks/25HLBWR3qPq4OQapA7xPXs,https://api.spotify.com/v1/audio-analysis/25HLBWR3qPq4OQapA7xPXs,100303,4
First Luv.,0.904,0.566,11,-9.611,1,0.0742,0.661,0.038,0.0937,0.367,86.687,audio_features,4CioW3ZER0OqWjTsD6uENy,spotify:track:4CioW3ZER0OqWjTsD6uENy,https://api.spotify.com/v1/tracks/4CioW3ZER0OqWjTsD6uENy,https://api.spotify.com/v1/audio-analysis/4CioW3ZER0OqWjTsD6uENy,107269,3
Bumpy Ride,0.703,0.852,0,-4.477,0,0.0395,0.0495,0,0.0712,0.848,104.989,audio_features,41kOdUYJOPwl8nAZr7dsts,spotify:track:41kOdUYJOPwl8nAZr7dsts,https://api.spotify.com/v1/tracks/41kOdUYJOPwl8nAZr7dsts,https://api.spotify.com/v1/audio-analysis/41kOdUYJOPwl8nAZr7dsts,224867,4
Crystal Ship,0.642,0.696,8,-11.218,0,0.0393,0.95,0.0202,0.176,0.615,87.024,audio_features,1HET5OdOXWBaBES9e4k6ni,spotify:track:1HET5OdOXWBaBES9e4k6ni,https://api.spotify.com/v1/tracks/1HET5OdOXWBaBES9e4k6ni,https://api.spotify.com/v1/audio-analysis/1HET5OdOXWBaBES9e4k6ni,95524,4
Fanfare (feat. Guè Pequeno),0.707,0.89,0,-3.234,0,0.0725,0.0172,0,0.177,0.938,101.029,audio_features,3fsalArvHxFixTCmxqLreg,spotify:track:3fsalArvHxFixTCmxqLreg,https://api.spotify.com/v1/tracks/3fsalArvHxFixTCmxqLreg,https://api.spotify.com/v1/audio-analysis/3fsalArvHxFixTCmxqLreg,180594,4
Despacito,0.655,0.797,2,-4.787,1,0.153,0.198,0,0.067,0.839,177.928,audio_features,6habFhsOp2NvshLv26DqMb,spotify:track:6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb,229360,4
Invisible,0.653,0.452,4,-11.143,0,0.055,0.838,7.73e-05,0.108,0.45,83.433,audio_features,6VsvKPJ4xjVNKpI8VVZ3SV,spotify:track:6VsvKPJ4xjVNKpI8VVZ3SV,https://api.spotify.com/v1/tracks/6VsvKPJ4xjVNKpI8VVZ3SV,https://api.spotify.com/v1/audio-analysis/6VsvKPJ4xjVNKpI8VVZ3SV,252881,4
99,0.575,0.555,4,-7.495,1,0.0453,0.103,1.3e-06,0.111,0.504,95.361,audio_features,4ZhPLoMzZwewHLLjV1J15c,spotify:track:4ZhPLoMzZwewHLLjV1J15c,https://api.spotify.com/v1/tracks/4ZhPLoMzZwewHLLjV1J15c,https://api.spotify.com/v1/audio-analysis/4ZhPLoMzZwewHLLjV1J15c,232467,4
Downside Ballad (Acoustic),0.513,0.209,9,-15.262,0,0.0385,0.905,0.684,0.126,0.237,148.108,audio_features,383NPPRGtUGqZkhPkYJ3g4,spotify:track:383NPPRGtUGqZkhPkYJ3g4,https://api.spotify.com/v1/tracks/383NPPRGtUGqZkhPkYJ3g4,https://api.spotify.com/v1/audio-analysis/383NPPRGtUGqZkhPkYJ3g4,248775,3
海の見える街,0.637,0.533,4,-9.487,0,0.0287,0.376,0.945,0.0865,0.842,95.97,audio_features,6NLuoenTHmHaD5bxqeeCpq,spotify:track:6NLuoenTHmHaD5bxqeeCpq,https://api.spotify.com/v1/tracks/6NLuoenTHmHaD5bxqeeCpq,https://api.spotify.com/v1/audio-analysis/6NLuoenTHmHaD5bxqeeCpq,224013,4
Día Perfecto,0.818,0.497,0,-7.329,0,0.0769,0.449,0,0.132,0.354,119.965,audio_features,7fCde1zgsFp0VYrjgFX0ka,spotify:track:7fCde1zgsFp0VYrjgFX0ka,https://api.spotify.com/v1/tracks/7fCde1zgsFp0VYrjgFX0ka,https://api.spotify.com/v1/audio-analysis/7fCde1zgsFp0VYrjgFX0ka,144537,4
Cypress,0.649,0.338,9,-12.241,1,0.0426,0.147,0.691,0.119,0.17,79.776,audio_features,2oK8HALogtugALNPGWgtD9,spotify:track:2oK8HALogtugALNPGWgtD9,https://api.spotify.com/v1/tracks/2oK8HALogtugALNPGWgtD9,https://api.spotify.com/v1/audio-analysis/2oK8HALogtugALNPGWgtD9,210000,4
根性出して!,0.553,0.438,9,-7.803,0,0.031,0.889,0.00361,0.307,0.77,130.719,audio_features,1LieZ4AqhrdniI2JWAaBBJ,spotify:track:1LieZ4AqhrdniI2JWAaBBJ,https://api.spotify.com/v1/tracks/1LieZ4AqhrdniI2JWAaBBJ,https://api.spotify.com/v1/audio-analysis/1LieZ4AqhrdniI2JWAaBBJ,82307,4
Voy Que Quemo,0.759,0.726,2,-6.093,1,0.0828,0.035,0.00037,0.321,0.602,104.978,audio_features,68tXCWJ06ZEjplNEx3f4Mq,spotify:track:68tXCWJ06ZEjplNEx3f4Mq,https://api.spotify.com/v1/tracks/68tXCWJ06ZEjplNEx3f4Mq,https://api.spotify.com/v1/audio-analysis/68tXCWJ06ZEjplNEx3f4Mq,218600,4
friends,0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,audio_features,08bNPGLD8AhKpnnERrAc6G,spotify:track:08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621,4
Juanita la Chismosa,0.761,0.606,9,-4.686,1,0.0376,0.652,0,0.281,0.956,90.028,audio_features,155XcCEwMrHE3YcJciCnvi,spotify:track:155XcCEwMrHE3YcJciCnvi,https://api.spotify.com/v1/tracks/155XcCEwMrHE3YcJciCnvi,https://api.spotify.com/v1/audio-analysis/155XcCEwMrHE3YcJciCnvi,298451,4
Too Fast,0.395,0.33,4,-10.924,0,0.0408,0.316,1.89e-05,0.268,0.102,98.813,audio_features,42QRyJd5x6e2TFR1S41g2p,spotify:track:42QRyJd5x6e2TFR1S41g2p,https://api.spotify.com/v1/tracks/42QRyJd5x6e2TFR1S41g2p,https://api.spotify.com/v1/audio-analysis/42QRyJd5x6e2TFR1S41g2p,308006,3
Masayume Chasing,0.679,0.985,7,-2.36,0,0.0811,0.0558,2.08e-06,0.191,0.588,128.956,audio_features,3Hg898AnfapEcgRwa4PT9L,spotify:track:3Hg898AnfapEcgRwa4PT9L,https://api.spotify.com/v1/tracks/3Hg898AnfapEcgRwa4PT9L,https://api.spotify.com/v1/audio-analysis/3Hg898AnfapEcgRwa4PT9L,219173,4
Ya No Puedo Amarte,0.834,0.589,2,-6.996,1,0.0409,0.337,1.25e-06,0.168,0.695,131.958,audio_features,2zPw7cVJqtE5ddZlJQsLqK,spotify:track:2zPw7cVJqtE5ddZlJQsLqK,https://api.spotify.com/v1/tracks/2zPw7cVJqtE5ddZlJQsLqK,https://api.spotify.com/v1/audio-analysis/2zPw7cVJqtE5ddZlJQsLqK,258134,4
"Amor, Amor, Amor",0.743,0.917,4,-3.941,1,0.0968,0.0389,6.03e-06,0.265,0.491,112.941,audio_features,7h9sdbDEBfkWSmO4mzGED6,spotify:track:7h9sdbDEBfkWSmO4mzGED6,https://api.spotify.com/v1/tracks/7h9sdbDEBfkWSmO4mzGED6,https://api.spotify.com/v1/audio-analysis/7h9sdbDEBfkWSmO4mzGED6,198587,4
Dragon Slayer,0.509,0.933,0,-4.52,0,0.0835,0.22,0,0.21,0.542,139.976,audio_features,3cFOOCR1QxpjhbbqFyqCem,spotify:track:3cFOOCR1QxpjhbbqFyqCem,https://api.spotify.com/v1/tracks/3cFOOCR1QxpjhbbqFyqCem,https://api.spotify.com/v1/audio-analysis/3cFOOCR1QxpjhbbqFyqCem,198540,4
Another Perfect Day,0.335,0.729,11,-3.369,1,0.0441,0.0238,0,0.132,0.281,174.126,audio_features,41f1W3qfy9X5mL6WNoboFc,spotify:track:41f1W3qfy9X5mL6WNoboFc,https://api.spotify.com/v1/tracks/41f1W3qfy9X5mL6WNoboFc,https://api.spotify.com/v1/audio-analysis/41f1W3qfy9X5mL6WNoboFc,218307,4
Ultra Violet,0.632,0.714,1,-8.924,0,0.063,0.118,0.926,0.12,0.313,159.938,audio_features,2CxjDTsUBmVlcMjjy2UETJ,spotify:track:2CxjDTsUBmVlcMjjy2UETJ,https://api.spotify.com/v1/tracks/2CxjDTsUBmVlcMjjy2UETJ,https://api.spotify.com/v1/audio-analysis/2CxjDTsUBmVlcMjjy2UETJ,157944,4
Feels Good To Be High,0.724,0.887,11,-5.239,0,0.054,0.006,8.47e-05,0.156,0.852,125.037,audio_features,3axveE96XtFdp4t4h5ekYc,spotify:track:3axveE96XtFdp4t4h5ekYc,https://api.spotify.com/v1/tracks/3axveE96XtFdp4t4h5ekYc,https://api.spotify.com/v1/audio-analysis/3axveE96XtFdp4t4h5ekYc,260787,4
Black Magic,0.777,0.895,4,-4.464,1,0.0618,0.0348,0,0.317,0.826,111.987,audio_features,5y6pj7OeBFF0CVgZKhRbOG,spotify:track:5y6pj7OeBFF0CVgZKhRbOG,https://api.spotify.com/v1/tracks/5y6pj7OeBFF0CVgZKhRbOG,https://api.spotify.com/v1/audio-analysis/5y6pj7OeBFF0CVgZKhRbOG,211773,4
"The Beautiful Brave (From ""Saint Seiya: Saintia Sho"")",0.444,0.937,2,-2.735,1,0.0806,0.0029,1.92e-05,0.351,0.498,94.962,audio_features,4zAhFSzV7c1xyjtF71gZ3j,spotify:track:4zAhFSzV7c1xyjtF71gZ3j,https://api.spotify.com/v1/tracks/4zAhFSzV7c1xyjtF71gZ3j,https://api.spotify.com/v1/audio-analysis/4zAhFSzV7c1xyjtF71gZ3j,296515,4
Thnks fr th Mmrs,0.459,0.891,10,-5.057,0,0.0623,0.00511,0,0.106,0.588,154.837,audio_features,3Zwu2K0Qa5sT6teCCHPShP,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,https://api.spotify.com/v1/tracks/3Zwu2K0Qa5sT6teCCHPShP,https://api.spotify.com/v1/audio-analysis/3Zwu2K0Qa5sT6teCCHPShP,203507,4
Yo No Sé Mañana,0.653,0.827,4,-3.206,0,0.042,0.649,0,0.18,0.733,95.223,audio_features,7nDIflSHQXzaa8zupxwv3U,spotify:track:7nDIflSHQXzaa8zupxwv3U,https://api.spotify.com/v1/tracks/7nDIflSHQXzaa8zupxwv3U,https://api.spotify.com/v1/audio-analysis/7nDIflSHQXzaa8zupxwv3U,259853,4
アウトサイダー,0.526,0.885,6,-2.189,0,0.0654,0.017,0,0.146,0.848,171.927,audio_features,4cecxfR44krxQZ527CVGJ1,spotify:track:4cecxfR44krxQZ527CVGJ1,https://api.spotify.com/v1/tracks/4cecxfR44krxQZ527CVGJ1,https://api.spotify.com/v1/audio-analysis/4cecxfR44krxQZ527CVGJ1,207647,4
Aventura,0.729,0.726,5,-3.208,1,0.0422,0.223,0,0.101,0.876,92.025,audio_features,37zdqI4r1gswIzczSBkRon,spotify:track:37zdqI4r1gswIzczSBkRon,https://api.spotify.com/v1/tracks/37zdqI4r1gswIzczSBkRon,https://api.spotify.com/v1/audio-analysis/37zdqI4r1gswIzczSBkRon,217130,4
"Gentle Rain for Studying, Pt. 37",0.12,1.0,2,-23.062,1,0.065,0.977,0.944,0.958,1e-05,84.078,audio_features,4yVQXN8JQlrayupj1OIxrS,spotify:track:4yVQXN8JQlrayupj1OIxrS,https://api.spotify.com/v1/tracks/4yVQXN8JQlrayupj1OIxrS,https://api.spotify.com/v1/audio-analysis/4yVQXN8JQlrayupj1OIxrS,83262,4
Primary Colors,0.434,0.845,6,-4.224,0,0.042,0.0111,0,0.163,0.716,100.018,audio_features,0h8FQGyLkLuGaI3mERU9im,spotify:track:0h8FQGyLkLuGaI3mERU9im,https://api.spotify.com/v1/tracks/0h8FQGyLkLuGaI3mERU9im,https://api.spotify.com/v1/audio-analysis/0h8FQGyLkLuGaI3mERU9im,209000,4
september rain,0.701,0.117,2,-18.131,1,0.0476,0.972,0.923,0.105,0.295,85.001,audio_features,67KQSWfxulhVnGiOGYBQoe,spotify:track:67KQSWfxulhVnGiOGYBQoe,https://api.spotify.com/v1/tracks/67KQSWfxulhVnGiOGYBQoe,https://api.spotify.com/v1/audio-analysis/67KQSWfxulhVnGiOGYBQoe,204728,4
La Bicicleta - Remix,0.698,0.932,7,-4.664,1,0.0558,0.227,0,0.369,0.87,96.024,audio_features,2ncpc3VZmxZCQqt9bes0ZU,spotify:track:2ncpc3VZmxZCQqt9bes0ZU,https://api.spotify.com/v1/tracks/2ncpc3VZmxZCQqt9bes0ZU,https://api.spotify.com/v1/audio-analysis/2ncpc3VZmxZCQqt9bes0ZU,206200,4
Adan y Eva,0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0676,0.72,171.993,audio_features,6FyRXC8tJUh863JCkyWqtk,spotify:track:6FyRXC8tJUh863JCkyWqtk,https://api.spotify.com/v1/tracks/6FyRXC8tJUh863JCkyWqtk,https://api.spotify.com/v1/audio-analysis/6FyRXC8tJUh863JCkyWqtk,258639,4
Embrace,0.523,0.619,8,-6.097,1,0.0267,0.252,0.791,0.172,0.336,80.013,audio_features,1ZXt69SBkxQXPiVuMJ7RhH,spotify:track:1ZXt69SBkxQXPiVuMJ7RhH,https://api.spotify.com/v1/tracks/1ZXt69SBkxQXPiVuMJ7RhH,https://api.spotify.com/v1/audio-analysis/1ZXt69SBkxQXPiVuMJ7RhH,282533,4
Dragon Ball Super: Broly (.Feat Rod Rossi) [Blizzard],0.58,0.82,1,-5.723,1,0.0381,0.0638,2.57e-06,0.304,0.649,139.992,audio_features,0eeXOzakYzgfmLAJ6G3T5r,spotify:track:0eeXOzakYzgfmLAJ6G3T5r,https://api.spotify.com/v1/tracks/0eeXOzakYzgfmLAJ6G3T5r,https://api.spotify.com/v1/audio-analysis/0eeXOzakYzgfmLAJ6G3T5r,297456,4
Así Es la Vida,0.799,0.664,7,-8.16,0,0.0899,0.134,0,0.146,0.631,97.987,audio_features,3q2aVABxuztNi3iS6h6qdB,spotify:track:3q2aVABxuztNi3iS6h6qdB,https://api.spotify.com/v1/tracks/3q2aVABxuztNi3iS6h6qdB,https://api.spotify.com/v1/audio-analysis/3q2aVABxuztNi3iS6h6qdB,310147,4
アウフヘーベン,0.457,0.934,11,-2.795,1,0.0743,0.00544,1.34e-06,0.148,0.514,82.484,audio_features,3NRWNmJG4AiHeFjPjNLOc0,spotify:track:3NRWNmJG4AiHeFjPjNLOc0,https://api.spotify.com/v1/tracks/3NRWNmJG4AiHeFjPjNLOc0,https://api.spotify.com/v1/audio-analysis/3NRWNmJG4AiHeFjPjNLOc0,255000,4
Blue Spaces,0.49,0.157,0,-18.181,1,0.0657,0.922,0.687,0.117,0.262,191.828,audio_features,5LBbKfP2Jf8z7EcEBmqyF7,spotify:track:5LBbKfP2Jf8z7EcEBmqyF7,https://api.spotify.com/v1/tracks/5LBbKfP2Jf8z7EcEBmqyF7,https://api.spotify.com/v1/audio-analysis/5LBbKfP2Jf8z7EcEBmqyF7,183346,3
Loser,0.654,0.611,2,-10.45,1,0.119,0.0337,0.000178,0.405,0.786,85.387,audio_features,5PntSbMHC1ud6Vvl8x56qd,spotify:track:5PntSbMHC1ud6Vvl8x56qd,https://api.spotify.com/v1/tracks/5PntSbMHC1ud6Vvl8x56qd,https://api.spotify.com/v1/audio-analysis/5PntSbMHC1ud6Vvl8x56qd,235000,4
Kurzgesagt,0.862,0.365,2,-12.459,1,0.0606,0.715,0.895,0.1,0.667,97.007,audio_features,0h2G5eQxLnsfEgDkNOgsyK,spotify:track:0h2G5eQxLnsfEgDkNOgsyK,https://api.spotify.com/v1/tracks/0h2G5eQxLnsfEgDkNOgsyK,https://api.spotify.com/v1/audio-analysis/0h2G5eQxLnsfEgDkNOgsyK,365087,4
mocean,0.759,0.225,11,-13.165,0,0.129,0.738,0.843,0.15,0.385,88.022,audio_features,0KFF0INOF9PT3GYWbVjfI4,spotify:track:0KFF0INOF9PT3GYWbVjfI4,https://api.spotify.com/v1/tracks/0KFF0INOF9PT3GYWbVjfI4,https://api.spotify.com/v1/audio-analysis/0KFF0INOF9PT3GYWbVjfI4,149318,4
Wildflower,0.537,0.315,5,-13.79,1,0.0271,0.588,2.29e-05,0.206,0.575,86.813,audio_features,2Pr1nZpt8A8WP7QYpyq6L3,spotify:track:2Pr1nZpt8A8WP7QYpyq6L3,https://api.spotify.com/v1/tracks/2Pr1nZpt8A8WP7QYpyq6L3,https://api.spotify.com/v1/audio-analysis/2Pr1nZpt8A8WP7QYpyq6L3,190320,4
For Her,0.401,0.279,7,-10.735,1,0.0918,0.625,9.81e-05,0.0635,0.289,166.508,audio_features,62qXENYDqMT6CLE6Ri6WHp,spotify:track:62qXENYDqMT6CLE6Ri6WHp,https://api.spotify.com/v1/tracks/62qXENYDqMT6CLE6Ri6WHp,https://api.spotify.com/v1/audio-analysis/62qXENYDqMT6CLE6Ri6WHp,326667,4
Salsa Y Sabor,0.727,0.784,7,-4.672,0,0.0376,0.473,0.831,0.342,0.843,116.591,audio_features,7xKn9nKxRxvUhWRqCsqKkR,spotify:track:7xKn9nKxRxvUhWRqCsqKkR,https://api.spotify.com/v1/tracks/7xKn9nKxRxvUhWRqCsqKkR,https://api.spotify.com/v1/audio-analysis/7xKn9nKxRxvUhWRqCsqKkR,181613,4
できっこないを やらなくちゃ,0.522,0.934,9,-2.761,1,0.0587,0.000516,0,0.0611,0.528,139.929,audio_features,2uYseCcZsepS31BgFL1qr6,spotify:track:2uYseCcZsepS31BgFL1qr6,https://api.spotify.com/v1/tracks/2uYseCcZsepS31BgFL1qr6,https://api.spotify.com/v1/audio-analysis/2uYseCcZsepS31BgFL1qr6,212333,4
"In My World (From ""Blue Exorcist"")",0.442,0.951,6,-2.035,1,0.145,7.53e-05,0.000125,0.0526,0.381,95.028,audio_features,2CrGjJ1nbv0L4qnhJEEqU3,spotify:track:2CrGjJ1nbv0L4qnhJEEqU3,https://api.spotify.com/v1/tracks/2CrGjJ1nbv0L4qnhJEEqU3,https://api.spotify.com/v1/audio-analysis/2CrGjJ1nbv0L4qnhJEEqU3,202737,4
Hope,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,audio_features,2ZRo7axmMPeSVUvDbGkJah,spotify:track:2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/tracks/2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/audio-analysis/2ZRo7axmMPeSVUvDbGkJah,110886,4
"Let It Out (From ""Fullmetal Alchemist"")",0.409,0.902,5,-3.904,1,0.12,0.086,1.22e-06,0.163,0.379,175.982,audio_features,3IwZlTjL8oDLFXh3pPT5O6,spotify:track:3IwZlTjL8oDLFXh3pPT5O6,https://api.spotify.com/v1/tracks/3IwZlTjL8oDLFXh3pPT5O6,https://api.spotify.com/v1/audio-analysis/3IwZlTjL8oDLFXh3pPT5O6,255000,4
The Choice,0.867,0.679,10,-12.028,0,0.207,0.0336,1.59e-06,0.0742,0.68,101.293,audio_features,4k9EkhkFZY8Bk41Qi0Ob7P,spotify:track:4k9EkhkFZY8Bk41Qi0Ob7P,https://api.spotify.com/v1/tracks/4k9EkhkFZY8Bk41Qi0Ob7P,https://api.spotify.com/v1/audio-analysis/4k9EkhkFZY8Bk41Qi0Ob7P,243200,4
Tenderly,0.782,0.558,1,-10.685,0,0.0424,0.873,0.921,0.142,0.473,85.971,audio_features,5oslf0fTRGWYrFME2SaL0E,spotify:track:5oslf0fTRGWYrFME2SaL0E,https://api.spotify.com/v1/tracks/5oslf0fTRGWYrFME2SaL0E,https://api.spotify.com/v1/audio-analysis/5oslf0fTRGWYrFME2SaL0E,119302,4
The Places We Used to Walk,0.66,0.48,1,-8.316,0,0.0445,0.947,0.657,0.107,0.0409,130.375,audio_features,2JqgHtgVY63W9r5dkbxEXD,spotify:track:2JqgHtgVY63W9r5dkbxEXD,https://api.spotify.com/v1/tracks/2JqgHtgVY63W9r5dkbxEXD,https://api.spotify.com/v1/audio-analysis/2JqgHtgVY63W9r5dkbxEXD,135808,4
Nighthawks,0.721,0.597,1,-9.94,0,0.0298,0.0911,0.112,0.136,0.14,125.979,audio_features,45B3i2YN4kvLAcVhc0BOIR,spotify:track:45B3i2YN4kvLAcVhc0BOIR,https://api.spotify.com/v1/tracks/45B3i2YN4kvLAcVhc0BOIR,https://api.spotify.com/v1/audio-analysis/45B3i2YN4kvLAcVhc0BOIR,228631,4
Química,0.732,0.49,11,-8.764,1,0.0263,0.64,0.0188,0.0599,0.675,91.991,audio_features,4xigOyMfmnzpg0NyS2MmXw,spotify:track:4xigOyMfmnzpg0NyS2MmXw,https://api.spotify.com/v1/tracks/4xigOyMfmnzpg0NyS2MmXw,https://api.spotify.com/v1/audio-analysis/4xigOyMfmnzpg0NyS2MmXw,210693,4
Sacred Droplets,0.23,0.0285,8,-26.19,0,0.0438,0.991,0.399,0.0982,0.159,66.048,audio_features,2S5Dto4CwvmS2NyCalIIjj,spotify:track:2S5Dto4CwvmS2NyCalIIjj,https://api.spotify.com/v1/tracks/2S5Dto4CwvmS2NyCalIIjj,https://api.spotify.com/v1/audio-analysis/2S5Dto4CwvmS2NyCalIIjj,146002,3
Help Our Souls,0.693,0.876,7,-4.646,1,0.226,0.0562,0,0.109,0.598,120.071,audio_features,198Rrm2wkRyGuSOXcPLQvi,spotify:track:198Rrm2wkRyGuSOXcPLQvi,https://api.spotify.com/v1/tracks/198Rrm2wkRyGuSOXcPLQvi,https://api.spotify.com/v1/audio-analysis/198Rrm2wkRyGuSOXcPLQvi,198488,4
Te Veo A La Salida,0.719,0.707,4,-5.394,1,0.0428,0.439,0,0.0862,0.635,133.046,audio_features,4XlxyNGN4McorvBfE8cI81,spotify:track:4XlxyNGN4McorvBfE8cI81,https://api.spotify.com/v1/tracks/4XlxyNGN4McorvBfE8cI81,https://api.spotify.com/v1/audio-analysis/4XlxyNGN4McorvBfE8cI81,228880,4
Labios,0.491,0.72,5,-3.353,0,0.0406,0.697,0,0.069,0.908,177.365,audio_features,27OJP44GCbWCIbKJu12puV,spotify:track:27OJP44GCbWCIbKJu12puV,https://api.spotify.com/v1/tracks/27OJP44GCbWCIbKJu12puV,https://api.spotify.com/v1/audio-analysis/27OJP44GCbWCIbKJu12puV,241424,3
Shoukei to Shikabane no Michi,0.408,0.943,0,-4.579,0,0.0913,0.226,0,0.352,0.807,178.076,audio_features,0q8WLWTRdN7XcNCoZIxCu9,spotify:track:0q8WLWTRdN7XcNCoZIxCu9,https://api.spotify.com/v1/tracks/0q8WLWTRdN7XcNCoZIxCu9,https://api.spotify.com/v1/audio-analysis/0q8WLWTRdN7XcNCoZIxCu9,90090,4
Mientes - Salsa Version,0.634,0.731,7,-7.02,1,0.0707,0.337,3.98e-05,0.0918,0.81,179.733,audio_features,2QRYINwTAdqOhlBpe6Fdyz,spotify:track:2QRYINwTAdqOhlBpe6Fdyz,https://api.spotify.com/v1/tracks/2QRYINwTAdqOhlBpe6Fdyz,https://api.spotify.com/v1/audio-analysis/2QRYINwTAdqOhlBpe6Fdyz,255920,4
Lose You To Love Me,0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819,audio_features,4l0Mvzj72xxOpRrp6h8nHi,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/tracks/4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/audio-analysis/4l0Mvzj72xxOpRrp6h8nHi,206459,4
